CustomerID,Frequency,Monetary,R_Score,F_Score,M_Score,Churn
15230.0,2,429.6,1,2,2,1
15232.0,2,612.06,2,2,3,1
15234.0,1,197.0,1,1,1,1
15235.0,12,2247.51,1,5,5,1
15236.0,1,321.05,1,1,2,1
15237.0,4,1412.32,5,4,4,0
15238.0,5,1056.54,4,4,4,0
15239.0,3,764.34,5,3,3,0
15240.0,7,1685.57,3,5,4,0
15241.0,9,1738.59,3,5,4,0
15243.0,1,316.68,2,1,2,0
15244.0,2,631.57,3,2,3,0
15245.0,3,2515.84,2,3,5,1
15246.0,2,514.15,1,2,3,1
15247.0,1,356.0,2,1,2,1
15249.0,15,6657.360000000001,4,5,5,0
15251.0,15,10327.11,5,5,5,0
15252.0,2,740.78,3,2,3,0
15253.0,6,915.3,4,4,4,0
15254.0,1,300.36,2,1,2,1
15255.0,1,890.85,3,1,3,0
15256.0,1,98.45,2,1,1,1
15257.0,2,232.15,1,2,1,1
15258.0,2,623.16,2,2,3,1
15260.0,8,1780.77,2,5,4,1
15261.0,1,254.82,2,1,2,1
15262.0,1,178.95000000000002,1,1,1,1
15263.0,1,156.51,2,1,1,1
15264.0,1,393.74,3,1,2,0
15265.0,2,1506.12,2,2,4,1
15266.0,1,119.3,1,1,1,1
15267.0,5,1717.36,4,4,4,0
15269.0,1,408.8,4,1,2,0
15270.0,9,2298.2,4,5,5,0
15271.0,16,2472.09,5,5,5,0
15272.0,2,721.94,3,2,3,0
15274.0,2,716.57,5,2,3,0
15275.0,2,609.19,4,2,3,0
15276.0,1,128.63,3,1,1,0
15277.0,1,255.9,3,1,2,0
15279.0,2,277.41,1,2,2,1
15280.0,1,113.12,2,1,1,1
15281.0,12,2239.95,3,5,5,0
15286.0,1,240.55,3,1,2,0
15287.0,3,485.24,4,3,3,0
15288.0,5,2306.52,3,4,5,0
15289.0,4,935.1,4,4,4,0
15290.0,21,7803.769999999999,5,5,5,0
15291.0,20,4596.51,4,5,5,0
15292.0,1,178.39,1,1,1,1
15296.0,10,3610.31,3,5,5,0
15297.0,4,635.0400000000001,5,4,3,0
15298.0,14,3774.1,5,5,5,0
15299.0,11,3787.09,3,5,5,0
15300.0,1,496.44,3,1,3,0
15301.0,14,5007.72,3,5,5,0
15303.0,1,574.02,1,1,3,1
15304.0,10,680.3,3,5,3,0
15306.0,3,1174.35,3,3,4,0
15307.0,1,205.3,2,1,1,1
15308.0,2,302.27,1,2,2,1
15311.0,118,59284.19,5,5,5,0
15312.0,5,921.1,2,4,4,0
15313.0,1,52.0,2,1,1,1
15314.0,1,327.97,1,1,2,1
15315.0,3,551.54,3,3,3,0
15316.0,1,165.0,1,1,1,1
15318.0,1,312.62,5,1,2,0
15319.0,1,204.5,1,1,1,1
15320.0,1,267.13,3,1,2,0
15321.0,4,2663.48,3,4,5,0
15322.0,2,602.97,3,2,3,0
15325.0,1,161.74,2,1,1,1
15326.0,1,311.71,1,1,2,1
15327.0,1,208.75,3,1,1,0
15329.0,5,1005.5,3,4,4,0
15330.0,2,714.9599999999999,4,2,3,0
15332.0,4,1661.06,1,4,4,1
15333.0,1,1028.56,1,1,4,1
15334.0,3,350.82,2,3,2,1
15335.0,1,170.22,3,1,1,0
15339.0,3,557.57,3,3,3,0
15341.0,1,2020.52,2,1,5,0
15342.0,2,391.76,2,2,2,1
15343.0,1,364.5,2,1,2,0
15344.0,5,476.58,5,4,3,0
15345.0,2,367.69,3,2,2,0
15346.0,1,252.42,1,1,2,1
15347.0,1,201.6,1,1,1,1
15348.0,1,158.04,2,1,1,0
15349.0,2,463.91,2,2,3,1
15350.0,1,115.65,1,1,1,1
15351.0,10,1836.69,4,5,4,0
15353.0,2,770.12,1,2,3,1
15355.0,2,277.05,4,2,2,0
15356.0,10,2718.03,4,5,5,0
15358.0,29,8235.65,5,5,5,0
15360.0,1,427.93,3,1,2,0
15361.0,1,418.92,1,1,2,1
15363.0,2,318.05,1,2,2,1
15364.0,2,913.19,2,2,4,1
15365.0,9,1330.45,4,5,4,0
15366.0,2,602.51,2,2,3,0
15367.0,5,1867.69,3,4,4,0
15368.0,1,446.94000000000005,4,1,2,0
15369.0,1,-1592.49,2,1,1,1
15370.0,8,2360.55,3,5,5,0
15372.0,1,2007.4,2,1,5,1
15373.0,13,2213.11,5,5,5,0
15374.0,1,168.0,2,1,1,1
15376.0,3,1221.56,3,3,4,0
15379.0,8,3631.89,2,5,5,1
15380.0,6,1682.36,5,4,4,0
15381.0,2,596.85,1,2,3,1
15382.0,8,5927.86,4,5,5,0
15384.0,3,635.76,2,3,3,1
15385.0,1,316.88,3,1,2,0
15386.0,1,394.14,1,1,2,1
15388.0,1,140.54,1,1,1,1
15389.0,1,500.0,2,1,3,1
15392.0,5,1515.73,5,4,4,0
15393.0,2,231.86,4,2,1,0
15394.0,4,2183.54,5,4,5,0
15395.0,1,107.45,1,1,1,1
15396.0,1,288.18,2,1,2,1
15397.0,1,94.0,1,1,1,1
15398.0,3,1339.63,4,3,4,0
15399.0,3,815.77,5,3,3,0
15400.0,6,666.7,2,4,3,1
15402.0,2,626.77,2,2,3,1
15405.0,1,349.1,1,1,2,1
15406.0,4,426.61,4,4,2,0
15407.0,4,1046.74,3,4,4,0
15408.0,1,267.18,1,1,2,1
15410.0,8,3450.84,2,5,5,0
15411.0,5,1336.43,4,4,4,0
15412.0,1,190.53,2,1,1,1
15414.0,3,774.9000000000001,5,3,3,0
15415.0,1,559.61,1,1,3,1
15416.0,5,3974.37,3,4,5,0
15417.0,1,508.8,2,1,3,0
15419.0,1,135.86,4,1,1,0
15421.0,4,950.36,3,4,4,0
15422.0,2,97.7,1,2,1,1
15423.0,1,43.5,3,1,1,0
15424.0,2,383.34,1,2,2,1
15426.0,7,1386.58,4,5,4,0
15427.0,3,1430.54,3,3,4,0
15428.0,1,93.78,4,1,1,0
15429.0,3,364.9,4,3,2,0
15432.0,1,171.19000000000003,4,1,1,0
15433.0,3,417.87,2,3,2,0
15434.0,6,997.48,5,4,4,0
15435.0,1,149.29,4,1,1,0
15436.0,3,1067.75,4,3,4,0
15437.0,1,200.16,1,1,1,1
15438.0,1,156.57999999999998,2,1,1,1
15440.0,3,383.68,3,3,2,0
15442.0,1,594.0,1,1,3,1
15443.0,8,3188.84,5,5,5,0
15444.0,2,1411.21,5,2,4,0
15445.0,1,113.5,1,1,1,1
15447.0,1,155.17000000000002,1,1,1,1
15448.0,1,494.64,1,1,3,1
15449.0,5,971.22,4,4,4,0
15450.0,1,429.84,4,1,2,0
15452.0,3,528.48,4,3,3,0
15453.0,7,1371.77,5,5,4,0
15454.0,1,179.1,1,1,1,1
15456.0,3,434.59,1,3,2,1
15457.0,1,237.07,1,1,2,1
15458.0,1,161.64,4,1,1,0
15460.0,1,214.26,1,1,1,1
15462.0,3,234.6,2,3,2,1
15463.0,1,126.14,4,1,1,0
15464.0,1,1044.65,1,1,4,1
15465.0,24,6945.02,4,5,5,0
15466.0,1,334.53,2,1,2,0
15467.0,4,511.88,5,4,3,0
15468.0,5,438.46,3,4,2,0
15469.0,4,504.5,3,4,3,0
15471.0,1,454.48,5,1,2,0
15472.0,1,371.56,2,1,2,1
15473.0,10,1465.2,4,5,4,0
15475.0,1,454.11,2,1,2,0
15478.0,2,1399.92,3,3,4,0
15480.0,1,905.5,2,1,4,1
15482.0,16,6393.52,4,5,5,0
15483.0,4,225.26,2,4,1,1
15484.0,5,3559.21,5,4,5,0
15485.0,3,2564.5,4,3,5,0
15488.0,1,91.32,2,1,1,1
15489.0,4,1090.03,4,4,4,0
15491.0,7,3090.85,2,5,5,1
15492.0,2,659.46,4,3,3,0
15493.0,7,1918.86,3,5,4,0
15494.0,2,1280.58,4,3,4,0
15497.0,3,1259.7,4,3,4,0
15498.0,35,12396.46,5,5,5,0
15500.0,4,1131.56,5,4,4,0
15502.0,23,5541.46,4,5,5,0
15503.0,1,141.04,1,1,1,1
15504.0,1,52.83,2,1,1,0
15505.0,7,3497.14,3,5,5,0
15506.0,3,972.08,4,3,4,0
15507.0,1,475.86,2,1,3,1
15508.0,6,1000.27,1,4,4,1
15510.0,1,250.0,1,1,2,1
15511.0,5,900.53,4,4,3,0
15512.0,2,121.0,2,3,1,1
15513.0,22,14520.08,4,5,5,0
15514.0,13,2907.45,4,5,5,0
15516.0,3,62.43,3,3,1,0
15517.0,1,267.03,1,1,2,1
15518.0,13,1890.99,3,5,4,0
15520.0,1,343.5,5,1,2,0
15521.0,13,2574.65,3,5,5,0
15522.0,2,397.99,3,3,2,0
15523.0,1,412.0100000000001,2,1,2,0
15524.0,1,440.0,4,1,2,0
15525.0,4,719.47,5,4,3,0
15526.0,2,148.44,3,3,1,0
15527.0,10,2347.57,4,5,5,0
15528.0,1,229.33,1,1,1,1
15529.0,12,3935.15,4,5,5,0
15530.0,4,1497.31,4,4,4,0
15531.0,2,1972.39,5,3,4,0
15532.0,6,1500.88,4,4,4,0
15533.0,5,746.92,4,4,3,0
15535.0,7,426.4,2,5,2,1
15537.0,1,110.92,2,1,1,1
15539.0,1,538.46,5,1,3,0
15540.0,1,213.3,5,1,1,0
15541.0,1,85.13000000000001,2,1,1,1
15543.0,1,127.86,1,1,1,1
15544.0,11,3542.51,5,5,5,0
15545.0,2,288.97,3,3,2,0
15547.0,14,4910.6,5,5,5,0
15549.0,4,1643.96,2,4,4,0
15550.0,4,575.63,5,4,3,0
15551.0,1,436.06,3,1,2,0
15552.0,1,90.12,1,1,1,1
15553.0,1,428.93,3,1,2,0
15554.0,1,217.2,1,1,1,1
15555.0,20,4747.89,4,5,5,0
15556.0,1,279.77,4,1,2,0
15557.0,1,468.91,4,1,3,0
15561.0,5,722.74,4,4,3,0
15562.0,1,134.55,1,1,1,1
15563.0,7,1319.69,5,5,4,0
15565.0,2,173.16000000000005,3,3,1,0
15567.0,1,186.01,4,1,1,0
15568.0,3,758.29,5,3,3,0
15569.0,5,1375.71,2,4,4,1
15570.0,13,4093.27,5,5,5,0
15571.0,4,650.4300000000001,4,4,3,0
15572.0,7,2533.42,5,5,5,0
15573.0,2,591.1899999999999,4,3,3,0
15574.0,4,675.64,2,4,3,1
15576.0,1,921.37,3,1,4,0
15577.0,3,258.88,2,3,2,1
15578.0,1,127.1,2,1,1,1
15579.0,2,327.6,3,3,2,0
15581.0,14,3425.77,2,5,5,1
15582.0,3,682.9100000000001,4,3,3,0
15584.0,5,718.36,4,4,3,0
15585.0,1,455.3,2,1,2,1
15587.0,4,913.68,3,4,4,0
15589.0,4,456.58,1,4,2,1
15590.0,1,-30.19,1,1,1,1
15592.0,1,388.58,3,1,2,0
15593.0,1,199.8,3,1,1,0
15594.0,6,1767.53,4,4,4,0
15596.0,9,1343.34,2,5,4,1
15597.0,2,315.72,4,3,2,0
15598.0,3,235.68,3,3,2,0
15599.0,2,761.74,4,3,3,0
15601.0,17,6745.360000000001,5,5,5,0
15602.0,15,1083.63,5,5,4,0
15603.0,1,48.48,2,1,1,0
15604.0,1,216.39,3,1,1,0
15605.0,5,1198.23,3,4,4,0
15606.0,11,2422.64,3,5,5,0
15607.0,1,104.76,1,1,1,1
15608.0,4,1093.68,4,4,4,0
15609.0,2,270.03000000000003,1,3,2,1
15610.0,1,112.46,3,1,1,0
15611.0,15,1568.39,5,5,4,0
15612.0,2,195.15,3,3,1,0
15615.0,27,10360.04,5,5,5,0
15618.0,5,747.031,3,4,3,0
15619.0,1,336.4,5,1,2,0
15620.0,6,1524.4,3,4,4,0
15621.0,6,1158.77,5,4,4,0
15622.0,16,3224.53,5,5,5,0
15623.0,1,301.03000000000003,2,1,2,1
15624.0,4,588.13,2,4,3,1
15625.0,8,1504.56,2,5,4,1
15626.0,2,675.8,2,3,3,0
15628.0,10,2865.64,5,5,5,0
15630.0,3,1180.4,3,3,4,0
15632.0,10,3147.31,4,5,5,0
15634.0,1,243.55,4,1,2,0
15636.0,2,724.76,2,3,3,0
15637.0,1,223.36,3,1,1,0
15638.0,1,-94.0,1,1,1,1
15639.0,1,425.32,2,1,2,1
15640.0,17,12336.74,5,5,5,0
15641.0,4,1887.2,2,4,4,1
15643.0,6,647.4,1,4,3,1
15644.0,4,803.54,2,4,3,1
15645.0,1,612.01,4,1,3,0
15646.0,4,425.14,2,4,2,1
15648.0,4,582.0500000000001,1,4,3,1
15649.0,2,816.0,1,3,3,1
15651.0,3,646.3,3,3,3,0
15652.0,1,337.74,2,1,2,1
15653.0,2,877.44,2,3,3,1
15654.0,2,922.53,5,3,4,0
15655.0,2,511.32,1,3,3,1
15656.0,4,748.5,3,4,3,0
15657.0,1,30.0,4,1,1,0
15658.0,8,958.9,1,5,4,1
15659.0,1,306.45,3,1,2,0
15660.0,12,1552.01,4,5,4,0
15661.0,2,309.8,1,3,2,1
15663.0,1,138.14,2,1,1,1
15664.0,2,358.63,3,3,2,0
15665.0,2,2222.21,2,3,5,1
15667.0,1,301.32000000000005,3,1,2,0
15668.0,1,76.32000000000001,1,1,1,1
15669.0,5,677.69,3,4,3,0
15670.0,1,173.05,1,1,1,1
15671.0,10,2635.49,4,5,5,0
15673.0,4,2726.23,2,4,5,0
15674.0,8,1744.02,2,5,4,0
15675.0,3,323.69,2,3,2,0
15676.0,5,3324.09,5,4,5,0
15677.0,1,657.23,3,1,3,0
15678.0,1,352.7,3,1,2,0
15679.0,4,781.28,4,4,3,0
15680.0,3,1333.68,5,3,4,0
15681.0,6,946.36,4,4,4,0
15683.0,1,193.75,2,1,1,1
15687.0,11,2981.5,5,5,5,0
15689.0,2,254.1,2,3,2,1
15690.0,2,239.76,5,3,2,0
15691.0,1,136.8,1,1,1,1
15692.0,1,191.04,4,1,1,0
15694.0,15,6423.6,5,5,5,0
15695.0,2,409.98,1,3,2,1
15696.0,12,2619.11,3,5,5,0
15699.0,1,309.65,4,1,2,0
15700.0,3,664.03,2,3,3,1
15701.0,4,1529.0,5,4,4,0
15703.0,1,211.5,1,1,1,1
15704.0,4,2293.62,2,4,5,1
15705.0,1,143.1,1,1,1,1
15706.0,7,1001.81,3,5,4,0
15707.0,4,916.98,3,4,4,0
15708.0,11,3200.73,3,5,5,0
15709.0,1,133.25,1,1,1,1
15712.0,5,1072.36,5,4,4,0
15713.0,3,346.75,2,3,2,1
15714.0,2,330.03000000000003,4,3,2,0
15716.0,4,1101.11,2,4,4,1
15717.0,1,150.3,1,1,1,1
15719.0,14,5028.42,3,5,5,0
15720.0,1,598.73,4,1,3,0
15721.0,1,471.4,4,1,3,0
15722.0,6,2169.86,3,4,5,0
15723.0,1,190.7,1,1,1,1
15724.0,3,212.3,1,3,1,1
15725.0,1,415.25,4,1,2,0
15727.0,7,5159.06,4,5,5,0
15728.0,1,-134.8,3,1,1,0
15729.0,2,62.0,1,3,1,1
15730.0,4,1108.38,3,4,4,0
15732.0,2,294.12,1,3,2,1
15733.0,1,162.3,1,1,1,1
15734.0,2,1339.45,2,3,4,1
15737.0,12,1121.21,4,5,4,0
15738.0,19,4788.77,4,5,5,0
15739.0,1,449.12,3,1,2,0
15740.0,1,154.88,3,1,1,0
15743.0,4,775.96,4,4,3,0
15744.0,1,34.8,2,1,1,0
15745.0,6,1071.24,5,4,4,0
15746.0,2,182.96,2,3,1,1
15747.0,3,946.64,4,3,4,0
15748.0,1,144.36,3,1,1,0
15749.0,4,21535.9,1,4,5,1
15750.0,9,2448.8,5,5,5,0
15752.0,8,2618.15,3,5,5,0
15753.0,1,79.2,1,1,1,1
15754.0,4,455.67,3,4,2,0
15755.0,8,2318.88,5,5,5,0
15756.0,4,528.01,3,4,3,0
15757.0,2,714.42,3,3,3,0
15758.0,1,205.25,4,1,1,0
15759.0,3,253.04,1,3,2,1
15762.0,2,583.75,3,3,3,0
15763.0,3,1048.67,4,3,4,0
15764.0,10,3245.47,2,5,5,0
15766.0,1,315.06,3,1,2,0
15768.0,4,581.83,2,4,3,1
15769.0,29,51823.72,5,5,5,0
15773.0,1,635.6800000000001,5,1,3,0
15774.0,1,270.8,3,1,2,0
15775.0,1,104.9,1,1,1,1
15776.0,1,241.62,2,1,2,1
15777.0,5,1021.61,1,4,4,1
15780.0,3,475.28,1,3,3,1
15781.0,4,333.56,4,4,2,0
15782.0,4,2593.94,5,4,5,0
15783.0,1,246.3,5,1,2,0
15785.0,8,2303.75,4,5,5,0
15786.0,5,4821.0,3,4,5,0
15787.0,3,933.26,4,3,4,0
15789.0,1,351.3,1,1,2,1
15790.0,1,218.75,5,1,1,0
15791.0,3,1604.44,3,3,4,0
15793.0,4,948.96,5,4,4,0
15795.0,1,610.01,2,1,3,1
15796.0,10,2663.6600000000003,5,5,5,0
15797.0,4,2207.4,2,4,5,1
15799.0,3,884.14,2,3,3,0
15800.0,2,696.89,2,3,3,1
15801.0,4,1042.19,3,4,4,0
15802.0,3,-451.42,2,3,1,1
15803.0,1,415.8200000000001,3,1,2,0
15804.0,19,3848.55,5,5,5,0
15805.0,20,5411.87,4,5,5,0
15806.0,3,784.58,3,3,3,0
15807.0,3,903.9,3,3,4,0
15808.0,5,3641.07,1,4,5,1
15809.0,6,399.21,3,4,2,0
15810.0,7,1145.43,2,5,4,0
15811.0,9,2171.32,4,5,5,0
15812.0,5,1801.14,2,4,4,1
15813.0,2,1303.91,1,3,4,1
15814.0,6,1842.73,5,4,4,0
15815.0,5,2100.6,3,4,5,0
15819.0,4,1905.45,3,4,4,0
15820.0,1,206.98,1,1,1,1
15821.0,2,570.96,3,3,3,0
15822.0,2,885.47,5,3,3,0
15823.0,2,-840.76,1,3,1,1
15825.0,1,532.94,2,1,3,1
15826.0,4,1649.36,3,4,4,0
15827.0,20,1641.48,2,5,4,0
15829.0,2,636.14,2,3,3,1
15830.0,2,547.7,4,3,3,0
15831.0,4,740.64,3,4,3,0
15832.0,1,836.79,1,1,3,1
15834.0,6,2076.3,3,4,5,0
15835.0,4,954.09,3,4,4,0
15836.0,2,117.47,3,3,1,0
15837.0,1,391.98,3,1,2,0
15838.0,21,33350.76,5,5,5,0
15839.0,5,1020.74,4,4,4,0
15840.0,3,345.66,3,3,2,0
15841.0,6,1209.1,3,4,4,0
15843.0,1,118.95,1,1,1,1
15844.0,1,130.73999999999998,3,1,1,0
15845.0,10,3650.87,4,5,5,0
15847.0,2,389.27,3,3,2,0
15850.0,2,234.88,4,3,2,0
15852.0,2,160.71,1,3,1,1
15853.0,1,110.8,3,1,1,0
15854.0,12,2969.12,5,5,5,0
15855.0,5,712.24,2,4,3,1
15856.0,31,15929.74,5,5,5,0
15857.0,1,297.0,4,1,2,0
15858.0,5,1427.57,4,4,4,0
15860.0,8,965.16,3,5,4,0
15861.0,9,2981.92,4,5,5,0
15862.0,4,832.88,5,4,3,0
15863.0,2,68.84,4,3,1,0
15864.0,8,1769.78,4,5,4,0
15865.0,3,895.13,3,3,3,0
15866.0,1,211.89,2,1,1,1
15867.0,16,3795.29,5,5,5,0
15869.0,2,149.64,1,3,1,1
15870.0,1,351.44,3,1,2,0
15872.0,2,316.25,4,3,2,0
15874.0,9,4330.67,3,5,5,0
15877.0,3,437.83,5,3,2,0
15880.0,2,299.03,1,3,2,1
15881.0,8,438.24,1,5,2,1
15882.0,5,495.36,1,4,3,1
15883.0,2,396.48,5,3,2,0
15885.0,3,379.35,2,3,2,1
15886.0,1,181.09,3,1,1,0
15888.0,2,141.27,2,3,1,0
15889.0,2,420.07,2,3,2,1
15891.0,1,511.68,1,1,3,1
15894.0,2,258.25,1,3,2,1
15895.0,1,179.17,2,1,1,1
15897.0,2,208.59,1,3,1,1
15898.0,6,1379.63,5,4,4,0
15899.0,1,56.25,1,1,1,1
15900.0,1,337.28000000000003,4,1,2,0
15901.0,3,351.73,4,3,2,0
15903.0,8,5126.34,5,5,5,0
15904.0,1,164.68,5,1,1,0
15906.0,8,1521.79,4,5,4,0
15907.0,3,882.72,5,3,3,0
15909.0,1,191.94,2,1,1,1
15910.0,8,1228.88,5,5,4,0
15912.0,2,264.62,2,3,2,1
15916.0,10,1466.01,4,5,4,0
15917.0,1,123.1,1,1,1,1
15918.0,2,334.23,1,3,2,1
15919.0,2,525.69,4,3,3,0
15920.0,4,167.5,2,4,1,1
15921.0,1,323.03000000000003,2,1,2,1
15922.0,2,363.6,1,3,2,1
15923.0,1,127.08,1,1,1,1
15925.0,1,207.15,1,1,1,1
15930.0,1,426.63,3,1,2,0
15932.0,11,2461.85,5,5,5,0
15933.0,3,1107.46,4,3,4,0
15935.0,2,416.86,1,3,2,1
15937.0,1,145.35000000000002,3,1,1,0
15938.0,5,404.58,2,4,2,1
15939.0,16,6102.26,2,5,5,0
15940.0,2,31.8,1,3,1,1
15942.0,1,337.44,2,1,2,1
15944.0,1,325.1,1,1,2,1
15945.0,1,181.0,1,1,1,1
15947.0,1,1708.24,2,1,4,0
15948.0,2,955.24,5,3,4,0
15949.0,2,364.72,4,3,2,0
15950.0,5,1684.46,5,4,4,0
15951.0,3,669.57,5,3,3,0
15952.0,4,781.91,3,4,3,0
15953.0,10,1632.43,4,5,4,0
15955.0,16,4389.81,4,5,5,0
15957.0,1,428.89,4,1,2,0
15958.0,1,104.35,2,1,1,0
15963.0,2,470.76,4,3,3,0
15965.0,4,808.87,4,4,3,0
15967.0,2,397.68,4,3,2,0
15969.0,4,582.9,5,4,3,0
15970.0,1,314.1,1,1,2,1
15971.0,12,4199.85,4,5,5,0
15973.0,3,99.77000000000002,1,3,1,1
15974.0,8,3429.55,3,5,5,0
15975.0,1,371.01,2,1,2,0
15976.0,2,427.64,2,3,2,1
15977.0,2,1054.73,4,3,4,0
15978.0,1,1098.78,2,1,4,0
15980.0,3,2398.86,2,3,5,0
15981.0,8,3408.48,4,5,5,0
15983.0,4,1465.12,4,4,4,0
15984.0,11,2759.93,5,5,5,0
15985.0,3,1037.42,2,3,4,1
15986.0,1,168.12,4,1,1,0
15987.0,7,1432.77,4,5,4,0
15988.0,1,156.78,4,1,1,0
15990.0,2,792.11,3,3,3,0
15992.0,1,41.99,5,1,1,0
15993.0,10,2736.92,5,5,5,0
15994.0,1,414.27,3,1,2,0
15996.0,7,1016.68,2,5,4,0
15998.0,6,3074.42,3,4,5,0
16000.0,3,12393.7,5,3,5,0
16003.0,5,2735.37,4,4,5,0
16005.0,4,578.71,4,4,3,0
16006.0,1,101.4,1,1,1,1
16007.0,4,1693.81,3,4,4,0
16008.0,3,478.78,4,3,3,0
16009.0,4,972.11,4,4,4,0
16010.0,3,392.4,1,3,2,1
16011.0,16,3352.96,5,5,5,0
16012.0,3,1415.29,3,3,4,0
16013.0,54,33366.25,5,5,5,0
16014.0,4,637.58,3,4,3,0
16015.0,4,689.7,5,4,3,0
16016.0,10,1440.06,5,5,4,0
16017.0,1,211.88,3,1,1,0
16018.0,2,408.9,3,3,2,0
16019.0,10,3450.24,5,5,5,0
16020.0,3,851.01,4,3,3,0
16022.0,1,602.63,1,1,3,1
16023.0,3,719.81,3,3,3,0
16024.0,1,251.03,4,1,2,0
16025.0,1,439.66,4,1,2,0
16026.0,1,236.09,3,1,2,0
16027.0,7,852.12,2,5,3,1
16029.0,76,53168.69,3,5,5,0
16030.0,1,331.24,1,1,2,1
16031.0,2,547.9,2,3,3,1
16033.0,27,8690.03,5,5,5,0
16034.0,3,437.7000000000001,1,3,2,1
16036.0,2,758.9200000000001,2,3,3,0
16037.0,3,855.02,1,3,3,1
16038.0,4,454.33,5,4,2,0
16040.0,3,1313.55,3,3,4,0
16041.0,3,3166.4,4,3,5,0
16042.0,7,1127.57,4,5,4,0
16043.0,4,773.99,3,4,3,0
16045.0,4,1340.7,2,4,4,1
16048.0,3,243.69000000000003,2,3,2,0
16049.0,3,1074.81,3,3,4,0
16050.0,1,137.9,2,1,1,1
16052.0,1,362.06,3,1,2,0
16053.0,2,1511.95,3,3,4,0
16054.0,1,783.9,2,1,3,1
16055.0,1,134.8,1,1,1,1
16056.0,1,650.75,3,1,3,0
16057.0,10,2140.2200000000003,5,5,5,0
16059.0,6,1453.16,3,4,4,0
16061.0,1,-29.95,1,1,1,1
16062.0,4,1153.62,5,4,4,0
16063.0,1,335.32,1,1,2,1
16065.0,1,367.14,1,1,2,1
16066.0,5,1521.04,4,4,4,0
16070.0,2,852.15,4,3,3,0
16071.0,1,326.24,3,1,2,0
16072.0,1,584.3199999999999,1,1,3,1
16073.0,2,94.35,1,3,1,1
16076.0,11,2173.53,5,5,5,0
16078.0,1,79.2,1,1,1,1
16079.0,3,1352.0,4,3,4,0
16080.0,3,176.6,2,3,1,0
16081.0,5,2799.42,3,4,5,0
16083.0,2,1317.62,2,3,4,1
16084.0,1,436.18,1,1,2,1
16085.0,5,981.51,4,4,4,0
16086.0,6,1119.31,3,4,4,0
16091.0,2,315.06,2,3,2,1
16092.0,5,779.36,2,4,3,1
16093.0,1,17.0,2,1,1,1
16094.0,6,1041.83,4,4,4,0
16096.0,1,320.62,1,1,2,1
16097.0,1,185.05,1,1,1,1
16098.0,7,2005.63,2,5,5,0
16099.0,3,731.9,3,3,3,0
16101.0,3,1245.96,5,3,4,0
16102.0,3,1842.14,3,3,4,0
16103.0,6,1429.64,5,4,4,0
16104.0,1,298.21,3,1,2,0
16105.0,1,336.96,1,1,2,1
16106.0,1,108.38,3,1,1,0
16107.0,7,3204.1600000000003,4,5,5,0
16108.0,2,816.1,2,3,3,0
16109.0,2,611.88,1,3,3,1
16110.0,3,1320.95,3,3,4,0
16112.0,4,195.74,2,4,1,1
16113.0,1,161.38,1,1,1,1
16114.0,1,135.75000000000003,2,1,1,1
16115.0,8,1660.88,5,5,4,0
16116.0,2,592.88,1,3,3,1
16117.0,1,232.21,1,1,1,1
16119.0,2,423.36,5,3,2,0
16120.0,5,1294.14,3,4,4,0
16121.0,2,854.66,3,3,3,0
16122.0,4,684.42,2,4,3,0
16123.0,1,307.78000000000003,3,1,2,0
16124.0,2,187.15,1,3,1,1
16125.0,1,289.35,1,1,2,1
16126.0,4,6287.77,4,4,5,0
16127.0,1,656.25,3,1,3,0
16128.0,5,1880.22,4,4,4,0
16131.0,6,3506.54,3,4,5,0
16133.0,46,14305.66,5,5,5,0
16134.0,3,603.69,4,3,3,0
16135.0,1,517.55,1,1,3,1
16136.0,3,709.38,3,3,3,0
16138.0,1,-7.95,1,1,1,1
16139.0,3,635.4100000000001,4,3,3,0
16140.0,4,703.77,3,4,3,0
16141.0,1,620.4,2,1,3,0
16142.0,1,535.34,1,1,3,1
16143.0,7,2419.84,5,5,5,0
16144.0,1,175.2,1,1,1,1
16145.0,18,3741.98,5,5,5,0
16146.0,3,734.13,2,3,3,1
16147.0,1,375.0,2,1,2,1
16148.0,1,76.32000000000001,1,1,1,1
16149.0,2,280.52,5,3,2,0
16150.0,10,1906.07,3,5,4,0
16152.0,1,1829.04,1,1,4,1
16153.0,5,1824.23,3,4,4,0
16156.0,13,2994.62,5,5,5,0
16157.0,4,644.24,4,4,3,0
16159.0,1,348.2,1,1,2,1
16160.0,4,1009.45,3,4,4,0
16161.0,26,5311.08,5,5,5,0
16162.0,1,37.4,1,1,1,1
16163.0,3,441.6,1,3,2,1
16164.0,4,802.53,4,4,3,0
16168.0,28,3770.6,5,5,5,0
16169.0,4,1822.97,5,4,4,0
16170.0,7,1880.42,3,5,4,0
16171.0,1,73.19999999999999,3,1,1,0
16172.0,5,1140.21,2,4,4,1
16173.0,7,1406.57,4,5,4,0
16174.0,3,1009.55,2,3,4,1
16175.0,4,1037.59,2,4,4,1
16177.0,1,331.95,3,1,2,0
16178.0,1,197.9,2,1,1,1
16179.0,1,215.83,3,1,1,0
16180.0,10,10217.48,2,5,5,1
16181.0,1,305.54,2,1,2,0
16182.0,4,6617.65,2,4,5,0
16183.0,1,338.71000000000004,3,1,2,0
16184.0,7,1155.54,3,5,4,0
16185.0,2,529.41,4,3,3,0
16186.0,13,3991.94,4,5,5,0
